Order ID,Order Date,Ship Date,Customer ID,Segment,State,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
125969-3773-130,6-Nov-20,10-Nov-20,LS-16975,Home Office,Bihar,Araria,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416
164147-2293-131,2-Feb-21,5-Feb-21,DW-13585,Corporate,West Bengal,Bankura ,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
164147-2377-132,2-Feb-21,5-Feb-21,DW-13585,Corporate,West Bengal,Bankura ,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
164147-2780-133,2-Feb-21,5-Feb-21,DW-13585,Corporate,West Bengal,Bankura ,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
145583-1804-134,13-Oct-20,19-Oct-20,LC-16885,Consumer,Bihar,Banka,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192
145583-1736-135,13-Oct-20,19-Oct-20,LC-16885,Consumer,Bihar,Banka,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568
145583-1149-136,13-Oct-20,19-Oct-20,LC-16885,Consumer,Bihar,Banka,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456
145583-2988-137,13-Oct-20,19-Oct-20,LC-16885,Consumer,Bihar,Banka,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698
145583-4781-138,13-Oct-20,19-Oct-20,LC-16885,Consumer,Bihar,Banka,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
145583-1218-139,13-Oct-20,19-Oct-20,LC-16885,Consumer,Bihar,Banka,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464
145583-1706-140,13-Oct-20,19-Oct-20,LC-16885,Consumer,Bihar,Banka,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976
110366-4848-141,5-Sep-20,7-Sep-20,JD-15895,Corporate,Assam,Hailakandi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
106180-0940-142,18-Sep-21,23-Sep-21,SH-19975,Corporate,Bihar,Aurangabad,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814
106180-4030-143,18-Sep-21,23-Sep-21,SH-19975,Corporate,Bihar,Aurangabad,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
106180-4327-144,18-Sep-21,23-Sep-21,SH-19975,Corporate,Bihar,Aurangabad,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976
155376-1058-145,22-Dec-21,27-Dec-21,SG-20080,Consumer,Nagaland,Dimapur,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518
110744-3656-146,7-Sep-19,12-Sep-19,HA-14920,Consumer,Bihar,Begusarai,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579
110072-0521-147,22-Oct-18,28-Oct-18,MG-17680,Home Office,West Bengal,Barddhaman ,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
114489-0215-148,5-Dec-20,9-Dec-20,JE-16165,Corporate,Jammu & Kashmir,Pulwama,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
114489-1448-149,5-Dec-20,9-Dec-20,JE-16165,Corporate,Jammu & Kashmir,Pulwama,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
114489-0454-150,5-Dec-20,9-Dec-20,JE-16165,Corporate,Jammu & Kashmir,Pulwama,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
114489-2735-151,5-Dec-20,9-Dec-20,JE-16165,Corporate,Jammu & Kashmir,Pulwama,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
158834-0326-152,13-Mar-20,16-Mar-20,TW-21025,Home Office,Arunachal Pradesh,East Kameng,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
158834-1254-153,13-Mar-20,16-Mar-20,TW-21025,Home Office,Arunachal Pradesh,East Kameng,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
124919-1950-154,31-May-19,2-Jun-19,SP-20650,Corporate,Bihar,Bhagalpur,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271
124919-2254-155,31-May-19,2-Jun-19,SP-20650,Corporate,Bihar,Bhagalpur,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392
124919-1590-156,31-May-19,2-Jun-19,SP-20650,Corporate,Bihar,Bhagalpur,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
118948-1547-157,28-May-19,3-Jun-19,NK-18490,Home Office,Haryana,Jind,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901
104269-4063-158,1-Mar-18,6-Mar-18,DB-13060,Consumer,Haryana,Jind,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
114104-2475-159,20-Nov-20,24-Nov-20,NP-18670,Consumer,Andhra Pradesh,Karimnagar,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
114104-4536-160,20-Nov-20,24-Nov-20,NP-18670,Consumer,Andhra Pradesh,Karimnagar,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325
162733-2751-161,11-May-20,12-May-20,TT-21070,Consumer,Bihar,Araria,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691
119697-3657-162,28-Dec-19,31-Dec-19,EM-13960,Consumer,Assam,Hailakandi,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
154508-1990-163,16-Nov-20,20-Nov-20,RD-19900,Consumer,Tamil Nadu,Ariyalur,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348
113817-4002-164,7-Nov-20,11-Nov-20,MJ-17740,Consumer,Haryana,Jind,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
139892-4441-165,8-Sep-18,12-Sep-18,BM-11140,Consumer,Daman & Diu,Diu,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
139892-0822-166,8-Sep-18,12-Sep-18,BM-11140,Consumer,Daman & Diu,Diu,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
139892-0991-167,8-Sep-18,12-Sep-18,BM-11140,Consumer,Daman & Diu,Diu,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
139892-4287-168,8-Sep-18,12-Sep-18,BM-11140,Consumer,Daman & Diu,Diu,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
139892-2656-169,8-Sep-18,12-Sep-18,BM-11140,Consumer,Daman & Diu,Diu,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
139892-2518-170,8-Sep-18,12-Sep-18,BM-11140,Consumer,Daman & Diu,Diu,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
139892-3931-171,8-Sep-18,12-Sep-18,BM-11140,Consumer,Daman & Diu,Diu,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
118962-0659-172,5-Aug-18,9-Aug-18,CS-12130,Consumer,Bihar,Araria,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418
118962-1144-173,5-Aug-18,9-Aug-18,CS-12130,Consumer,Bihar,Araria,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
118962-3817-174,5-Aug-18,9-Aug-18,CS-12130,Consumer,Bihar,Araria,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
100853-0891-175,14-Sep-18,19-Sep-18,JB-15400,Corporate,Haryana,Bhiwani,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
100853-3148-176,14-Sep-18,19-Sep-18,JB-15400,Corporate,Haryana,Bhiwani,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
152366-2684-177,21-Apr-21,25-Apr-21,SJ-20500,Consumer,Daman & Diu,Daman,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
101511-4698-178,21-Nov-19,23-Nov-19,JE-15745,Consumer,West Bengal,Barddhaman ,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
101511-2189-179,21-Nov-19,23-Nov-19,JE-15745,Consumer,West Bengal,Barddhaman ,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
137225-1940-180,15-Dec-19,19-Dec-19,JK-15640,Home Office,Tripura,Dhalai,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104
166191-3455-181,5-Dec-18,9-Dec-18,DK-13150,Corporate,Haryana,Gurgaon,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
166191-4659-182,5-Dec-18,9-Dec-18,DK-13150,Corporate,Haryana,Gurgaon,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
158274-3273-183,19-Nov-18,24-Nov-18,RM-19675,Home Office,Kerala,Alappuzha,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
158274-4896-184,19-Nov-18,24-Nov-18,RM-19675,Home Office,Kerala,Alappuzha,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
158274-2345-185,19-Nov-18,24-Nov-18,RM-19675,Home Office,Kerala,Alappuzha,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
105018-1890-186,28-Nov-20,2-Dec-20,SK-19990,Consumer,Chhattisgarh,Bastar,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
123260-2323-187,26-Aug-18,30-Aug-18,FM-14290,Home Office,Bihar,Araria,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
157000-1328-188,16-Jul-20,22-Jul-20,AM-10360,Corporate,Daman & Diu,Diu,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
157000-1950-189,16-Jul-20,22-Jul-20,AM-10360,Corporate,Daman & Diu,Diu,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
102281-2613-190,12-Oct-19,14-Oct-19,MP-17470,Home Office,Tripura,Dhalai,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
102281-1552-191,12-Oct-19,14-Oct-19,MP-17470,Home Office,Tripura,Dhalai,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928
102281-0061-192,12-Oct-19,14-Oct-19,MP-17470,Home Office,Tripura,Dhalai,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
102281-2545-193,12-Oct-19,14-Oct-19,MP-17470,Home Office,Tripura,Dhalai,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
102281-3514-194,12-Oct-19,14-Oct-19,MP-17470,Home Office,Tripura,Dhalai,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
131457-1509-195,31-Oct-19,6-Nov-19,MZ-17515,Corporate,Bihar,Bhojpur,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116
140004-4685-196,21-Mar-18,25-Mar-18,CB-12025,Consumer,West Bengal,Birbhum,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
140004-4027-197,21-Mar-18,25-Mar-18,CB-12025,Consumer,West Bengal,Birbhum,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
107720-1414-198,6-Nov-21,13-Nov-21,VM-21685,Home Office,Sikkim,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276
124303-0343-199,6-Jul-21,13-Jul-21,FH-14365,Corporate,Assam,Hailakandi,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
124303-2749-200,6-Jul-21,13-Jul-21,FH-14365,Corporate,Assam,Hailakandi,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
105074-2666-201,24-Jun-21,29-Jun-21,MB-17305,Consumer,West Bengal,Dakshin Dinajpur,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
133690-4289-202,3-Aug-18,5-Aug-18,BS-11755,Consumer,Chandigarh,Delhi,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
133690-3622-203,3-Aug-18,5-Aug-18,BS-11755,Consumer,Chandigarh,Delhi,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
116701-3217-204,17-Dec-21,21-Dec-21,LC-17140,Consumer,Daman & Diu,Daman,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
126382-2960-205,3-Jun-21,7-Jun-21,HK-14890,Corporate,Dadra & Nagar Haveli,Dadra & Nagar Haveli,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
108329-1918-206,9-Dec-21,14-Dec-21,LE-16810,Consumer,Bihar,Buxar,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768
135860-0642-207,1-Dec-21,7-Dec-21,JH-15985,Consumer,Manipur,Chandel,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0,5.8744
135860-1700-208,1-Dec-21,7-Dec-21,JH-15985,Consumer,Manipur,Chandel,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0,35.6346
135860-3274-209,1-Dec-21,7-Dec-21,JH-15985,Consumer,Manipur,Chandel,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
135860-0134-210,1-Dec-21,7-Dec-21,JH-15985,Consumer,Manipur,Chandel,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0,16.2099
135860-1522-211,1-Dec-21,7-Dec-21,JH-15985,Consumer,Manipur,Chandel,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796
101007-1266-212,9-Feb-19,13-Feb-19,MS-17980,Corporate,Daman & Diu,Daman,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
146262-4544-213,2-Jan-19,9-Jan-19,VW-21775,Corporate,West Bengal,Darjiling ,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
146262-4695-214,2-Jan-19,9-Jan-19,VW-21775,Corporate,West Bengal,Darjiling ,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
146262-2844-215,2-Jan-19,9-Jan-19,VW-21775,Corporate,West Bengal,Darjiling ,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
146262-0864-216,2-Jan-19,9-Jan-19,VW-21775,Corporate,West Bengal,Darjiling ,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4
146262-0109-217,2-Jan-19,9-Jan-19,VW-21775,Corporate,West Bengal,Darjiling ,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
130162-1328-218,28-Oct-20,1-Nov-20,JH-15910,Consumer,Bihar,Araria,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568
130162-2563-219,28-Oct-20,1-Nov-20,JH-15910,Consumer,Bihar,Araria,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
169397-0585-220,24-Dec-19,27-Dec-19,JB-15925,Consumer,West Bengal,Darjiling and Jalpaiguri,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
169397-4000-221,24-Dec-19,27-Dec-19,JB-15925,Consumer,West Bengal,Darjiling and Jalpaiguri,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
169397-2852-222,24-Dec-19,27-Dec-19,JB-15925,Consumer,West Bengal,Darjiling and Jalpaiguri,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
169397-0087-223,24-Dec-19,27-Dec-19,JB-15925,Consumer,West Bengal,Darjiling and Jalpaiguri,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
169397-1148-224,24-Dec-19,27-Dec-19,JB-15925,Consumer,West Bengal,Darjiling and Jalpaiguri,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
169397-1958-225,24-Dec-19,27-Dec-19,JB-15925,Consumer,West Bengal,Darjiling and Jalpaiguri,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
163055-1026-226,9-Aug-19,16-Aug-19,DS-13180,Corporate,Manipur,Imphal East,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968
163055-3748-227,9-Aug-19,16-Aug-19,DS-13180,Corporate,Manipur,Imphal East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939
163055-2485-228,9-Aug-19,16-Aug-19,DS-13180,Corporate,Manipur,Imphal East,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0,0.2198
145436-4860-229,28-Feb-19,4-Mar-19,VD-21670,Consumer,Dadra & Nagar Haveli,Dadra & Nagar Haveli,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
145436-4477-230,28-Feb-19,4-Mar-19,VD-21670,Consumer,Dadra & Nagar Haveli,Dadra & Nagar Haveli,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408
156216-1679-231,13-Sep-18,17-Sep-18,EA-14035,Corporate,Uttar Pradesh,Allahabad ,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
100930-1705-232,7-Apr-21,12-Apr-21,CS-12400,Home Office,Delhi,Delhi,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
100930-3473-233,7-Apr-21,12-Apr-21,CS-12400,Home Office,Delhi,Delhi,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
100930-1679-234,7-Apr-21,12-Apr-21,CS-12400,Home Office,Delhi,Delhi,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
100930-4017-235,7-Apr-21,12-Apr-21,CS-12400,Home Office,Delhi,Delhi,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
100930-3832-236,7-Apr-21,12-Apr-21,CS-12400,Home Office,Delhi,Delhi,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
160514-2479-237,12-Nov-21,16-Nov-21,DB-13120,Corporate,Bihar,Darbhanga,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752
157749-3349-238,4-Jun-20,9-Jun-20,KL-16645,Consumer,Haryana,Bhiwani,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396
157749-0576-239,4-Jun-20,9-Jun-20,KL-16645,Consumer,Haryana,Bhiwani,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
157749-4351-240,4-Jun-20,9-Jun-20,KL-16645,Consumer,Haryana,Bhiwani,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752
157749-0011-241,4-Jun-20,9-Jun-20,KL-16645,Consumer,Haryana,Bhiwani,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
157749-2607-242,4-Jun-20,9-Jun-20,KL-16645,Consumer,Haryana,Bhiwani,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513
157749-2505-243,4-Jun-20,9-Jun-20,KL-16645,Consumer,Haryana,Bhiwani,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
157749-4685-244,4-Jun-20,9-Jun-20,KL-16645,Consumer,Haryana,Bhiwani,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
131926-4063-245,1-Jun-18,6-Jun-18,DW-13480,Home Office,Meghalaya,South Garo Hills,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394
131926-2276-246,1-Jun-18,6-Jun-18,DW-13480,Home Office,Meghalaya,South Garo Hills,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
131926-4082-247,1-Jun-18,6-Jun-18,DW-13480,Home Office,Meghalaya,South Garo Hills,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
131926-2945-248,1-Jun-18,6-Jun-18,DW-13480,Home Office,Meghalaya,South Garo Hills,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
131926-0061-249,1-Jun-18,6-Jun-18,DW-13480,Home Office,Meghalaya,South Garo Hills,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4,0,12.4416
154739-2965-250,10-Dec-20,15-Dec-20,LH-17155,Consumer,Bihar,Aurangabad,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
145625-4569-251,11-Sep-20,17-Sep-20,KC-16540,Consumer,Bihar,Gaya,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
145625-3832-252,11-Sep-20,17-Sep-20,KC-16540,Consumer,Bihar,Gaya,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
146941-1228-253,10-Dec-20,13-Dec-20,DL-13315,Consumer,Tripura,Dhalai,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0,22.5624
146941-3296-254,10-Dec-20,13-Dec-20,DL-13315,Consumer,Tripura,Dhalai,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
159982-2505-255,28-Nov-19,4-Dec-19,DR-12880,Corporate,Haryana,Bhiwani,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
159982-4804-256,28-Nov-19,4-Dec-19,DR-12880,Corporate,Haryana,Bhiwani,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624
159982-1590-257,28-Nov-19,4-Dec-19,DR-12880,Corporate,Haryana,Bhiwani,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
159982-1580-258,28-Nov-19,4-Dec-19,DR-12880,Corporate,Haryana,Bhiwani,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
